22.94,22.5,22.63,22.56,22.94,22.88,22.94,22.63,-149465,341460,373287,470378,515871,656995,297027,246079,615880,-61064,-227663,350703,618487,387799,403222,-16557,210067,283977,584246,250252,294726,-91687,-298291,345492,160499,233275,-17938,189835,99273,740456,-160042,453580,263583,69014,-111098,-545615,10489,-166636,309099,153642,-500680,355339,507723,172818,113672,-326518,82471,172438,-387609,-172800,-469423,197218,-116883,-274469,-124539,567147,-425566,5811,226212,469314,-40539,252803,362990,92885
23,22.63,22.75,22.69,23.06,23,23.06,22.75,-149891,341119,373010,470046,515494,656696,296762,245801,615594,-61457,-227990,350349,618159,387521,402948,-16881,209788,283694,583997,249946,294453,-91907,-298521,345166,160200,233046,-18220,189517,98956,740215,-160375,453311,263259,68745,-111425,-545962,10116,-166994,308768,153357,-501094,354993,507501,172536,113386,-326857,82142,172158,-387967,-173124,-469773,196886,-117185,-274800,-124940,566766,-425898,5498,225915,469054,-40851,252531,362586,92625
23.19,22.75,22.81,22.81,23.13,23.06,23.19,22.88,-150240,340755,372755,469791,515214,656393,296409,245490,615264,-61784,-228297,350034,617859,387212,402651,-17154,209456,283332,583726,249608,294115,-92207,-298858,344859,159908,232789,-18508,189185,98637,739968,-160675,453045,262937,68464,-111746,-546310,9801,-167384,308474,153078,-501423,354601,507096,172243,113048,-327226,81801,171908,-388307,-173507,-470144,196581,-117494,-275105,-125255,566484,-426242,5218,225581,468772,-41173,252179,362279,92300
23.25,22.88,22.94,22.94,23.25,23.19,23.25,23.06,-150608,340480,372428,469544,514996,656186,296021,245147,614953,-62176,-228695,349794,617624,386936,402343,-17489,209134,282999,583407,249365,293751,-92545,-299231,344557,159616,232532,-18855,188900,98280,739781,-160939,452778,262600,68078,-112141,-546708,9526,-167710,308119,152745,-501837,354284,506690,171896,112714,-327628,81495,171554,-388672,-173876,-470508,196220,-117857,-275497,-125519,566243,-426612,4891,225258,468504,-41508,251851,362034,91912
23.38,23,23.06,23.06,23.31,23.31,23.38,23.19,-150993,340159,372112,469278,514689,655946,295713,244863,614698,-62574,-229071,349544,617369,386680,402050,-17857,208833,282701,583143,249056,293501,-92822,-299519,344241,159254,232245,-19158,188559,97941,739526,-161230,452452,262317,67654,-112555,-547098,9199,-168036,307774,152355,-502201,354045,506494,171524,112388,-327986,81213,171207,-389042,-174224,-470768,195930,-118179,-275868,-125829,565909,-426912,4492,224909,468124,-41810,251517,361711,91596
23.5,23.13,23.19,23.19,23.5,23.44,23.5,23.25,-151290,339776,371838,468994,514346,655642,295452,244559,614402,-62863,-229413,349200,617110,386370,401757,-18164,208514,282330,582861,248733,293195,-93081,-299800,343916,158825,231963,-19334,188271,97655,739282,-161497,452111,262066,67372,-112903,-547478,8773,-168372,307553,152014,-502546,353723,506240,171242,112055,-328356,80871,170908,-389423,-174619,-471067,195631,-118487,-276236,-126166,565588,-427250,4117,224552,467777,-42129,251195,361368,91328
23.63,23.25,23.31,23.31,23.69,23.5,23.63,23.38,-151656,339502,371521,468736,514025,655358,295167,244257,614071,-63242,-229812,348883,616790,386025,401507,-18418,208246,281994,582579,248422,292875,-93445,-300086,343582,158506,231746,-19601,187986,97344,739062,-161756,451838,261798,67072,-113219,-547890,8467,-168764,307289,151673,-502996,353403,505897,170914,111781,-328727,80524,170607,-389742,-175037,-471471,195315,-118844,-276601,-126541,565361,-427608,3769,224211,467561,-42424,250870,361131,91009
23.75,23.31,23.44,23.44,23.69,23.69,23.75,23.5,-152015,339186,371201,468401,513724,655125,294823,243960,613781,-63625,-230127,348608,616475,385770,401230,-18747,207927,281709,582251,248074,292539,-93730,-300388,343258,158225,231525,-19933,187646,96986,738865,-162028,451577,261478,66731,-113519,-548252,8251,-169096,306931,151323,-503338,353114,505591,170550,111438,-329093,80194,170256,-390047,-175358,-471863,195066,-119185,-277000,-126848,565045,-427963,3456,223842,467271,-42827,250523,360851,90694
23.88,23.5,23.5,23.5,23.88,23.81,23.81,23.63,-152399,338846,370935,468083,513502,654887,294477,243587,613492,-63747,-230428,348329,616159,385496,400886,-19053,207574,281360,581913,247793,292153,-93982,-300674,343006,157906,231194,-20208,187281,96639,738666,-162345,451294,261154,66387,-113884,-548579,7948,-169386,306602,150960,-503657,352789,505290,170324,111062,-329418,79932,169848,-390474,-175672,-472200,194663,-119520,-277385,-127107,564711,-428324,3146,223535,466952,-43179,250232,360462,90346
24,23.56,23.69,23.63,24,23.94,24,23.75,-152763,338527,370675,467784,513225,654587,294187,243257,613218,-64036,-230820,347994,615864,385147,400580,-19392,207298,281028,581656,247458,291879,-94266,-300987,342766,157564,230929,-20517,186988,96262,738439,-162650,450990,260858,65970,-114289,-548978,7622,-169774,306261,150609,-504017,352432,504945,170058,110734,-329841,79654,169536,-390853,-176073,-472568,194252,-119893,-277726,-127453,564418,-428672,2796,223222,466678,-43413,249889,360149,90011
24.13,23.69,23.81,23.75,24.13,24.06,24.06,23.88,-153119,338218,370369,467471,512893,654287,293881,242941,612985,-64252,-231233,347667,615590,384870,400316,-19775,207056,280745,581456,247100,291617,-94562,-301283,342447,157166,230671,-20805,186700,95893,738202,-162921,450682,260579,65582,-114630,-549339,7323,-170124,305865,150327,-504385,352146,504642,169654,110424,-330245,79326,169280,-391211,-176407,-472931,193937,-120158,-278120,-127772,564135,-429014,2464,222825,466380,-43722,249472,359884,89738
24.25,23.81,23.88,23.88,24.25,24.13,24.19,24,-153451,337928,370075,467123,512556,654009,293544,242599,612604,-64447,-231638,347387,615363,384590,400035,-20039,206732,280413,581181,246813,291289,-94851,-301583,342117,156824,230394,-21080,186408,95582,737953,-163216,450376,260282,65269,-114949,-549712,6965,-170449,305568,149995,-504737,351853,504333,169353,110096,-330553,78971,168930,-391594,-176763,-473290,193622,-120492,-278520,-128121,563887,-429396,2113,222493,466056,-44089,249148,359573,89334
24.38,23.94,24,24,24.38,24.25,24.31,24.06,-153786,337584,369773,466803,512227,653719,293236,242325,612296,-64867,-232004,347070,615125,384266,399727,-20311,206371,280088,580850,246537,290931,-95111,-301937,341861,156485,230169,-21407,186092,95333,737713,-163507,450039,259991,65021,-115307,-550075,6661,-170789,305304,149626,-505061,351510,504059,169079,109776,-330911,78648,168630,-391921,-177145,-473679,193301,-120913,-278834,-128530,563587,-429753,1748,222208,465791,-44442,248880,359310,88928
24.44,24.06,24.13,24.13,24.44,24.38,24.44,24.19,-154164,337270,369502,466539,511968,653484,292966,242027,612074,-65088,-232307,346767,614771,383964,399437,-20616,206072,279717,580548,246200,290610,-95444,-302229,341530,156185,229951,-21678,185747,94992,737487,-163808,449720,259716,64738,-115640,-550457,6397,-171165,305001,149309,-505444,351213,503783,168780,109500,-331342,78370,168310,-392270,-177467,-473998,193024,-121235,-279202,-128893,563269,-430066,1348,221904,465546,-44756,248594,359093,88674
24.63,24.19,24.25,24.25,24.56,24.5,24.56,24.31,-154534,336997,369229,466243,511712,653215,292635,241716,611799,-65399,-232655,346504,614471,383633,399136,-20915,205729,279335,580222,245899,290274,-95741,-302553,341157,155868,229674,-21949,185449,94599,737272,-164061,449427,259365,64364,-115996,-550888,6070,-171507,304770,148969,-505867,350916,503445,168446,109216,-331712,78040,167928,-392641,-177832,-474381,192707,-121524,-279596,-129187,562975,-430427,1005,221536,465248,-45012,248270,358748,88382
24.75,24.31,24.38,24.38,24.69,24.63,24.75,24.44,-154886,336694,368895,465941,511437,652913,292339,241390,611477,-65557,-233014,346220,614223,383287,398850,-21261,205412,278973,579924,245602,289938,-95990,-302920,340859,155531,229375,-22208,185165,94260,737059,-164326,449147,259022,63749,-116358,-551270,5711,-171791,304435,148660,-506221,350568,503197,168088,108854,-332068,77684,167609,-392985,-178215,-474729,192376,-121873,-279952,-129542,562713,-430749,683,221158,464920,-45301,247901,358397,88041
24.81,24.44,24.5,24.5,24.75,24.75,24.81,24.56,-155293,336360,368601,465626,511179,652711,292045,241069,611181,-65746,-233410,345901,613949,383049,398622,-21574,205115,278650,579665,245246,289607,-96269,-303216,340580,155268,229124,-22458,184856,93938,736799,-164635,448851,258766,63424,-116692,-551617,5403,-172123,304071,148369,-506544,350217,502922,167780,108526,-332413,77438,167321,-393293,-178524,-475006,192098,-122138,-280309,-129822,562424,-431051,396,220832,464586,-45639,247601,358100,87725
25,24.5,24.63,24.63,24.88,24.88,24.94,24.69,-155653,336025,368324,465362,510865,652438,291697,240756,610897,-66404,-233790,345618,613636,382840,398323,-21836,204819,278338,579389,244960,289279,-96554,-303470,340301,154931,228873,-22784,184516,93576,736588,-164929,448541,258523,63070,-117034,-551970,5106,-172520,303784,148081,-506825,349922,502601,167452,108242,-332772,77145,167022,-393679,-178819,-475401,191792,-122427,-280654,-130146,562177,-431457,98,220489,464299,-45923,247318,357774,87373
25.06,24.63,24.75,24.63,25.06,24.94,25.06,24.81,-155951,335752,368058,465107,510533,652168,291370,240456,610528,-66915,-234164,345326,613358,382549,397996,-22190,204523,278017,579134,244710,288982,-96891,-303797,339984,154591,228583,-23113,184225,93259,736446,-165226,448293,258171,62728,-117354,-552332,4787,-172864,303445,147706,-507136,349686,502261,167172,107954,-333104,76759,166699,-394024,-179237,-475777,191481,-122827,-281035,-130494,561865,-431815,-301,220153,464093,-46236,246932,357459,87046
25.19,24.75,24.88,24.81,25.19,25.06,25.19,24.94,-156281,335439,367748,464945,510266,651911,291074,240136,610279,-66816,-234510,344977,613049,382199,397732,-22540,204218,277727,578824,244429,288687,-97210,-304168,339692,154317,228342,-23361,183925,92972,736182,-165484,447997,257880,62665,-117676,-552650,4474,-173140,303181,147357,-507543,349382,502007,166927,107641,-333497,76450,166363,-394370,-179611,-476117,191162,-123193,-281396,-130811,561536,-432170,-653,219829,463772,-46583,246589,357193,86799
25.25,24.88,24.94,24.88,25.25,25.19,25.25,25,-156587,335108,367443,464780,510002,651629,290811,239828,610023,-67046,-234799,344646,612799,381887,397503,-22816,203923,277422,578560,244170,288375,-97475,-304485,339391,153930,228125,-23622,183633,92608,735931,-165727,447727,257686,62102,-118041,-553059,4161,-173476,302896,147090,-507856,349073,501719,166635,107311,-333904,76174,166028,-394702,-179906,-476478,190852,-123485,-281723,-131128,561351,-432501,-973,219464,463426,-46862,246349,357001,86539
25.38,25,25.06,25,25.31,25.31,25.38,25.19,-156927,334817,367219,464524,509717,651436,290498,239533,609708,-67463,-235147,344395,612572,381595,397221,-23091,203656,277110,578279,243830,288032,-97733,-304763,339100,153598,227862,-23870,183362,92250,735770,-165950,447427,257420,61617,-118372,-553457,3816,-173835,302538,146768,-508173,348793,501400,166296,107064,-334237,75885,165707,-394962,-180278,-476794,190512,-123786,-282053,-131451,561083,-432754,-1280,219139,463215,-47151,246065,356754,86187
25.5,25.06,25.19,25.13,25.5,25.38,25.5,25.25,-157310,334490,366988,464316,509447,651150,290205,239248,609486,-67889,-235528,344145,612319,381300,396923,-23390,203351,276834,577993,243501,287731,-97994,-304986,338839,153318,227609,-24157,183069,91987,735567,-166227,447126,257139,61440,-118700,-553802,3549,-174094,302250,146409,-508554,348496,501062,165958,106761,-334595,75596,165402,-395303,-180645,-477103,190172,-124043,-282318,-131798,560750,-433044,-1607,218852,462934,-47475,245751,356418,85864
25.56,25.25,25.25,25.25,25.63,25.56,25.56,25.38,-157653,334199,366724,464043,509161,650843,289885,238922,609194,-68504,-235836,343848,612032,381033,396599,-23663,203031,276560,577767,243192,287452,-98268,-305203,338538,152977,227376,-24491,182799,91672,735306,-166478,446868,256821,61221,-119012,-554141,3316,-174397,302026,146077,-508976,348206,500767,165634,106399,-334976,75277,165133,-395652,-180914,-477450,189928,-124330,-282691,-132088,560486,-433352,-1923,218536,462631,-47776,245403,356122,85623
25.75,25.31,25.44,25.38,25.69,25.63,25.69,25.44,-157963,333940,366438,463769,508839,650617,289572,238602,608897,-68818,-236164,343507,611753,380772,396274,-23943,202802,276244,577480,242836,287172,-98547,-305535,338277,152648,227153,-24680,182514,91337,735101,-166762,446599,256535,60733,-119304,-554477,3059,-174761,301797,145768,-509271,347894,500601,165337,106182,-335304,74946,164880,-395980,-181264,-477794,189666,-124715,-283038,-132356,560207,-433680,-2209,218214,462361,-48064,245112,355895,85374
25.81,25.44,25.5,25.5,25.75,25.69,25.81,25.56,-158304,333638,366173,463521,508510,650378,289325,238299,608674,-69118,-236532,343251,611517,380501,396050,-24225,202479,275911,577243,242631,286901,-98813,-305838,337975,152276,226899,-24883,182238,91032,734921,-167039,446337,256297,60393,-119677,-554809,2759,-175121,301555,145434,-509541,347597,500385,165107,105895,-335634,74657,164553,-396321,-181647,-478114,189370,-124999,-283354,-132637,559913,-434035,-2582,217953,462073,-48350,244890,355667,85083
25.94,25.56,25.63,25.56,25.88,25.88,25.94,25.69,-158656,333332,365878,463330,508284,650143,289050,237995,608396,-69449,-236925,343011,611191,380228,395833,-24485,202087,275571,576984,242401,286649,-99047,-306107,337653,151974,226699,-25181,181937,90727,734750,-167318,446096,256082,60357,-119996,-555139,2408,-175421,301234,145132,-509799,347307,500067,164855,105585,-335978,74414,164271,-396597,-181896,-478395,189042,-125286,-283723,-132988,559631,-434353,-2879,217635,461776,-48576,244585,355350,84788
26,25.63,25.75,25.69,26,25.94,26.06,25.75,-158984,333085,365633,463090,508072,649873,288783,237729,608097,-69821,-237239,342702,610920,379977,395602,-24743,201839,275268,576694,242120,286360,-99305,-306393,337374,151693,226412,-25464,181638,90440,734558,-167620,445812,255812,60057,-120257,-555499,2065,-175749,300870,144855,-510101,346963,499737,164531,105310,-336268,74160,163998,-396894,-182188,-478694,188735,-125621,-284054,-133336,559376,-434673,-3087,217396,461519,-48905,244319,355047,84512
26.13,25.75,25.81,25.75,26.13,26.06,26.13,25.88,-159251,332816,365426,462754,507823,649641,288466,237493,607802,-70103,-237511,342430,610697,379753,395334,-25092,201636,275000,576446,241870,285987,-99593,-306698,337085,151435,226178,-25729,181334,90164,734301,-167837,445530,255532,59684,-120579,-555827,1813,-176065,300567,144607,-510527,346705,499483,164208,104991,-336645,73841,163693,-397218,-182527,-479044,188475,-125922,-284334,-133568,559095,-434961,-3355,217085,461285,-49294,244090,354778,84203
26.25,25.88,26,25.88,26.25,26.13,26.25,26,-159557,332482,365150,462502,507577,649385,288145,237207,607543,-70370,-237853,342148,610446,379482,395033,-25382,201311,274639,576153,241579,285701,-99862,-307012,336825,151161,226008,-26005,181096,89861,734095,-168104,445287,255304,59587,-120949,-556129,1581,-176335,300310,144298,-510903,346490,499227,163934,104692,-337057,73554,163395,-397557,-182850,-479368,188190,-126217,-284629,-133917,558880,-435279,-3701,216720,461018,-49541,243790,354551,83842
26.31,25.94,26.06,26.06,26.38,26.25,26.38,26.06,-159896,332161,364870,462286,507301,649132,287866,236924,607289,-70665,-238132,341876,610171,379179,394737,-25672,201007,274339,575910,241250,285447,-100126,-307267,336623,150827,225718,-26286,180863,89537,733894,-168388,444992,254980,59444,-121202,-556473,1311,-176642,300053,143964,-511162,346265,498953,163758,104405,-337293,73310,163089,-397866,-183167,-479691,187920,-126504,-284949,-134195,558660,-435576,-4074,216486,460687,-49757,243465,354309,83554
26.5,26.06,26.19,26.13,26.44,26.38,26.44,26.25,-160182,331922,364638,462049,507026,648944,287599,236645,606995,-70964,-238391,341647,609892,378913,394521,-25936,200795,274073,575646,241001,285128,-100385,-307527,336358,150580,225418,-26532,180576,89258,733725,-168649,444658,254662,59256,-121508,-556829,1001,-176916,299747,143701,-511509,345965,498646,163447,104143,-337547,73008,162815,-398184,-183452,-480055,187632,-126777,-285298,-134388,558349,-435896,-4385,216187,460394,-50040,243137,353982,83269
26.63,26.19,26.25,26.25,26.56,26.5,26.56,26.38,-160498,331682,364379,461844,506712,648729,287321,236362,606710,-71325,-238783,341360,609689,378634,394298,-26183,200520,273807,575354,240731,284859,-100655,-307809,336016,150306,225212,-26737,180272,88943,733524,-168904,444386,254447,59092,-121850,-557098,722,-177185,299459,143393,-511838,345636,498408,163089,103862,-337973,72703,162575,-398514,-183813,-480356,187307,-127031,-285633,-134699,558093,-436217,-4671,215840,460210,-50367,242845,353715,83004
26.69,26.25,26.31,26.38,26.63,26.56,26.69,26.44,-160893,331437,364097,461555,506460,648493,287033,236121,606477,-71605,-239159,341079,609456,378381,393985,-26493,200243,273494,575125,240411,284595,-100903,-308133,335695,149953,225033,-26952,179908,88633,733290,-169082,444171,254212,58639,-122115,-557404,427,-177542,299198,143060,-512152,345316,498186,162898,103568,-338330,72469,162320,-398801,-184139,-480650,187016,-127288,-285937,-134991,557830,-436525,-4961,215577,460045,-50627,242588,353445,82780
26.81,26.38,26.44,26.38,26.75,26.69,26.75,26.56,-161245,331186,363884,461250,506198,648297,286747,235859,606244,-71835,-239460,340859,609173,378130,393742,-26815,199978,273160,574905,240108,284326,-101196,-308414,335446,149626,224759,-27196,179633,88312,733151,-169346,443951,253967,58342,-122402,-557770,89,-177867,298885,142798,-512431,345053,497909,162631,103310,-338582,72128,162013,-399117,-184427,-480958,186724,-127599,-286268,-135287,557533,-436879,-5231,215332,459795,-50854,242298,353163,82433
26.94,26.5,26.56,26.56,26.94,26.75,26.94,26.63,-161487,330858,363682,461018,505916,648063,286474,235580,605963,-72068,-239784,340573,608940,377845,393450,-27074,199680,272881,574683,239899,284001,-101425,-308667,335211,149341,224526,-27467,179401,88029,733026,-169646,443714,253753,58073,-122704,-558092,-144,-178106,298558,142550,-512699,344806,497687,162314,103053,-338925,71799,161713,-399445,-184764,-481256,186497,-127933,-286589,-135584,557302,-437203,-5511,214995,459487,-51145,242060,352944,82163
27,26.63,26.69,26.69,26.94,26.88,26.94,26.75,-161794,330505,363369,460800,505661,647785,286242,235315,605665,-72389,-240125,340293,608685,377618,393216,-27294,199420,272600,574417,239666,283703,-101650,-308903,334987,149030,224290,-27720,179160,87848,732841,-169806,443443,253490,57771,-122959,-558449,-329,-178386,298312,142279,-513022,344526,497385,162090,102741,-339271,71593,161406,-399731,-185082,-481535,186260,-128201,-286877,-135802,557151,-437408,-5765,214701,459208,-51443,241777,352709,81980
27.13,26.75,26.75,26.75,27.06,26.94,27.06,26.88,-162123,330243,363087,460572,505410,647564,286008,235049,605467,-72692,-240453,340041,608414,377399,393049,-27591,199148,272279,574161,239315,283463,-101933,-309178,334761,148739,224076,-27922,178915,87556,732581,-170021,443158,253170,57516,-123212,-558777,-613,-178698,298133,142009,-513300,344292,497093,161773,102478,-339585,71380,161140,-400066,-185344,-481863,185946,-128441,-287196,-136129,556919,-437695,-6063,214441,458986,-51719,241484,352477,81679
27.25,26.81,26.88,26.81,27.13,27.13,27.19,26.94,-162390,329980,362827,460328,505234,647319,285688,234757,605233,-72957,-240749,339784,608182,377065,392785,-27880,198821,272001,573952,239071,283180,-102184,-309450,334515,148465,223816,-28131,178596,87253,732358,-170344,442922,252952,57261,-123541,-559079,-895,-179031,297879,141750,-513677,344055,496863,161448,102269,-339894,71004,160871,-400390,-185650,-482152,185653,-128703,-287497,-136436,556641,-438046,-6333,214150,458810,-51986,241259,352183,81376
27.25,26.94,27,26.94,27.25,27.25,27.25,27,-162680,329714,362571,460111,504995,647074,285408,234459,604928,-73301,-241019,339546,607994,376808,392489,-28139,198576,271754,573684,238891,282908,-102403,-309699,334227,148228,223584,-28459,178363,86977,732175,-170579,442710,252726,56930,-123863,-559419,-1149,-179393,297567,141440,-514065,343775,496593,161216,102017,-340212,70665,160579,-400692,-185991,-482439,185379,-129038,-287877,-136720,556335,-438272,-6619,213889,458549,-52210,240974,351877,81151
27.44,27,27.06,27,27.38,27.31,27.38,27.13,-163010,329541,362370,459862,504668,646911,285183,234227,604681,-73599,-241322,339284,607783,376605,392191,-28434,198353,271421,573409,238587,282610,-102609,-309943,333927,147917,223378,-28743,178104,86648,731992,-170810,442457,252457,56547,-124151,-559668,-1420,-179642,297332,141113,-514405,343499,496345,160929,101722,-340538,70480,160347,-400978,-186262,-482728,185100,-129324,-288208,-136918,556063,-438516,-6973,213612,458231,-52452,240724,351661,80890
27.56,27.13,27.19,27.13,27.44,27.38,27.44,27.25,-163306,329263,362102,459626,504417,646707,284905,233972,604416,-73834,-241636,339035,607470,376350,391993,-28649,198083,271150,573146,238275,282356,-102891,-310210,333672,147623,223138,-28964,177776,86396,731852,-171031,442149,252202,56260,-124388,-559951,-1711,-179888,297122,140857,-514675,343280,496125,160692,101392,-340850,70251,160090,-401254,-186529,-483059,184855,-129595,-288441,-137198,555857,-438843,-7264,213283,458008,-52798,240468,351414,80618
27.63,27.19,27.25,27.19,27.56,27.5,27.56,27.38,-163633,328929,361885,459382,504212,646436,284651,233698,604200,-74065,-241974,338792,607203,376171,391739,-28875,197775,270887,572954,238047,282119,-103166,-310498,333438,147407,222972,-29217,177527,86172,731663,-171236,441894,251952,55975,-124676,-560324,-1949,-180156,296817,140607,-514889,343004,495904,160423,101161,-341161,69894,159861,-401547,-186775,-483372,184593,-129883,-288734,-137556,555624,-439138,-7478,213005,457774,-53091,240175,351163,80353
27.75,27.31,27.44,27.31,27.69,27.56,27.69,27.44,-163922,328675,361648,459165,503935,646226,284419,233482,603979,-74304,-242240,338508,606986,375959,391483,-29188,197522,270620,572670,237803,281808,-103339,-310738,333192,147155,222841,-29406,177282,85856,731436,-171533,441651,251698,55735,-124993,-560646,-2199,-180489,296450,140337,-515240,342675,495636,160134,100899,-341448,69639,159614,-401842,-187037,-483649,184327,-130170,-289039,-137815,555421,-439402,-7735,212779,457494,-53320,239940,350952,80081
27.88,27.38,27.5,27.44,27.75,27.69,27.81,27.56,-164195,328419,361386,459000,503702,646019,284153,233184,603706,-74627,-242490,338266,606762,375635,391291,-29470,197283,270391,572388,237544,281534,-103572,-310986,332942,146884,222583,-29637,177009,85576,731278,-171769,441421,251460,55496,-125281,-560913,-2463,-180770,296238,140049,-515549,342522,495368,159941,100593,-341725,69422,159315,-402159,-187374,-483975,184075,-130443,-289324,-138031,555191,-439690,-8074,212490,457297,-53598,239666,350714,79838
27.94,27.5,27.63,27.5,27.88,27.75,27.88,27.63,-164480,328138,361141,458740,503543,645774,283863,232845,603445,-74908,-242821,338028,606539,375312,391065,-29706,197012,270126,572172,237296,281310,-103826,-311189,332721,146565,222276,-29895,176780,85312,731119,-171938,441189,251237,55185,-125530,-561193,-2717,-181010,296104,139790,-515815,342311,495146,159680,100381,-342013,69105,159033,-402449,-187726,-484237,183793,-130714,-289575,-138311,554909,-439995,-8359,212171,457046,-53865,239363,350450,79574
28.06,27.63,27.75,27.63,27.94,27.88,28,27.75,-164752,327926,360872,458436,503279,645543,283636,232597,603211,-75172,-243151,337777,606289,375137,390840,-29943,196757,269831,571921,236996,281017,-104063,-311453,332508,146283,222055,-30073,176530,84987,730917,-172177,440991,250990,54967,-125755,-561477,-2979,-181312,295779,139535,-516082,342027,494923,159387,100106,-342328,68626,158786,-402701,-188012,-484492,183587,-131006,-289885,-138622,554659,-440295,-8633,211897,456797,-54106,239113,350199,79317
28.13,27.69,27.81,27.75,28.06,27.94,28.13,27.88,-165059,327741,360672,458224,502970,645364,283388,232371,602976,-75451,-243456,337529,606050,374952,390579,-30173,196555,269519,571734,236714,280702,-104328,-311741,332183,146041,221852,-30295,176276,84751,730756,-172449,440715,250724,54705,-126067,-561784,-3211,-181584,295523,139260,-516352,341832,494673,159143,99776,-342620,68407,158541,-402978,-188273,-484796,183307,-131279,-290189,-138835,554496,-440602,-8911,211654,456581,-54312,238882,350010,79118
28.19,27.81,27.94,27.81,28.19,28.06,28.19,27.94,-165283,327459,360490,458014,502806,645163,283129,232126,602753,-75664,-243690,337252,605869,374678,390291,-30448,196348,269244,571539,236488,280457,-104599,-311988,331934,145767,221649,-30566,176024,84553,730607,-172688,440467,250498,54389,-126411,-562119,-3466,-181869,295368,138945,-516707,341563,494380,158961,99532,-342908,68376,158289,-403334,-188558,-485078,182981,-131515,-290514,-139054,554230,-440841,-9143,211384,456351,-54542,238643,349827,78855
28.31,27.88,28,27.94,28.25,28.19,28.31,28,-165538,327174,360247,457711,502588,644909,282908,231880,602542,-75940,-243968,336995,605626,374440,390059,-30716,196108,268986,571274,236277,280241,-104837,-312240,331767,145480,221458,-30836,175813,84284,730417,-172918,440280,250265,54176,-126649,-562468,-3720,-182164,295136,138650,-516993,341221,494248,158704,99341,-343246,67991,158008,-403631,-188837,-485355,182785,-131727,-290894,-139323,553914,-441070,-9460,211113,456125,-54865,238363,349605,78601
28.44,28,28.13,28.06,28.31,28.31,28.38,28.13,-165891,326995,360060,457509,502318,644683,282605,231689,602297,-76236,-244314,336811,605399,374205,389888,-30960,195882,268804,571049,236055,279998,-104977,-312443,331465,145197,221281,-31016,175591,83948,730205,-173125,440030,250039,53936,-126890,-562763,-3958,-182387,294834,138441,-517230,340960,494077,158406,99122,-343538,67702,157748,-403833,-189104,-485667,182579,-131975,-291140,-139606,553733,-441382,-9753,210839,455888,-55157,238131,349363,78367
28.5,28.13,28.19,28.19,28.44,28.38,28.44,28.25,-166211,326749,359861,457348,502121,644459,282357,231436,602063,-76493,-244618,336586,605210,373986,389690,-31224,195573,268560,570847,235760,279743,-105165,-312704,331160,144908,221107,-31235,175304,83642,730040,-173347,439777,249824,53622,-127176,-563010,-4231,-182625,294559,138193,-517443,340775,493745,158147,98816,-343816,67383,157567,-404123,-189387,-485943,182305,-132237,-291360,-139869,553556,-441705,-9980,210637,455650,-55382,237897,349097,78097
28.56,28.19,28.25,28.25,28.56,28.44,28.56,28.31,-166458,326473,359580,457152,501875,644277,282166,231090,601826,-76785,-244895,336326,604943,373742,389353,-31451,195323,268227,570600,235504,279523,-105464,-312981,330925,144674,220840,-31486,174990,83349,729830,-173559,439532,249605,53373,-127444,-563293,-4482,-182925,294330,137939,-517802,340548,493382,157913,98554,-344138,67291,157363,-404388,-189647,-486168,182053,-132512,-291715,-140085,553295,-441951,-10258,210425,455414,-55627,237618,348867,77839
28.69,28.31,28.38,28.25,28.63,28.56,28.63,28.44,-166687,326251,359321,456926,501618,644164,281920,230838,601612,-77045,-245121,336067,604730,373462,389136,-31678,195126,267974,570378,235259,279235,-105682,-313225,330717,144450,220616,-31684,174728,83126,729647,-173737,439353,249400,53074,-127740,-563538,-4663,-183248,294141,137655,-518132,340271,493097,157692,98328,-344382,67080,157093,-404686,-189893,-486444,181788,-132802,-291993,-140356,553039,-442176,-10505,210108,455230,-55883,237383,348638,77627
28.75,28.38,28.44,28.38,28.75,28.69,28.75,28.5,-167014,325957,359151,456729,501392,643928,281662,230653,601388,-77263,-245353,335797,604568,373246,388981,-31928,194875,267761,570151,235039,278898,-105910,-313427,330479,144169,220484,-31925,174564,82904,729568,-173951,439105,249165,52817,-128000,-563850,-4914,-183501,293916,137379,-518386,339975,492966,157449,98106,-344587,66842,156817,-404974,-190156,-486742,181527,-133088,-292234,-140656,552845,-442477,-10755,209792,454979,-56109,237150,348372,77352
28.94,28.5,28.56,28.56,28.81,28.75,28.81,28.63,-167340,325655,358926,456512,501166,643628,281392,230389,601164,-77555,-245647,335608,604344,373022,388742,-32170,194648,267486,569937,234801,278661,-106141,-313652,330239,143886,220269,-32175,174329,82622,729389,-174203,438804,248928,52593,-128219,-564141,-5205,-183638,293612,137170,-518691,339765,492826,157211,97897,-344927,66575,156523,-405238,-190437,-487025,181326,-133316,-292565,-140928,552668,-442751,-11038,209515,454731,-56342,236900,348135,77093
29,28.56,28.69,28.56,28.94,28.88,28.88,28.69,-167569,325424,358651,456272,500928,643445,281115,230114,600988,-77864,-245949,335450,604083,372809,388512,-32491,194418,267196,569787,234543,278552,-106309,-313915,330006,143656,220087,-32394,174062,82392,729186,-174459,438560,248700,52330,-128469,-564391,-5460,-183854,293362,136928,-518926,339587,492563,156937,97684,-345216,66507,156267,-405568,-190738,-487255,181042,-133527,-292840,-141169,552453,-443030,-11305,209311,454526,-56595,236653,347915,76916
